Stephen Willis,21,71,535,7.5,7,0
Tyreek Hill,12,102,534,5.2,1,0
Chris Ivory,15,91,534,5.9,4,0
Daniel Marks,19,130,534,4.1,4,0
A'Jon Vivens,14,139,534,3.8,1,0
Tim Castille,43,161,533,3.3,21,0
TJ McDaniel,11,101,533,5.3,4,0
Antonio Brown,41,72,531,7.4,4,0
Brandon McIlwain,18,142,530,3.7,6,0
Theo Anderson,20,123,529,4.3,3,0
Alexis Bwenge,37,138,529,3.8,6,0
Robbie Frey,31,99,529,5.3,7,0
Rachid Ibrahim,42,88,529,6.0,0,0
Benjamin Cunningham,24,124,528,4.3,6,0
Scott Wesley,23,104,528,5.1,10,0
Jared McGrath,11,133,527,4.0,5,0
Dan Basch,34,104,526,5.1,4,0
Devan Demas,34,90,526,5.8,5,0
B.J. Emmons,15,123,526,4.3,8,0
Dayton Furuta,24,106,526,5.0,3,0
Dwayne Harris,50,86,526,6.1,6,0
Jalen Nixon,21,89,526,5.9,5,0
Nathan Peterman,35,172,525,3.1,5,0
Jeremy Hester,36,117,523,4.5,3,0
Darrius Sims,47,86,523,6.1,2,0
Tyler Siudzinski,16,116,523,4.5,3,0
J.D. Sprague,21,122,522,4.3,4,0
Nakia Watson,16,127,522,4.1,5,0
Jason Chery,47,46,521,11.3,5,0
Tiyon Evans,7,81,521,6.4,6,0
Marrio Fraser,12,103,521,5.1,3,0
Ervin Phillips,46,104,521,5.0,5,0
Kilton Anderson,23,158,520,3.3,6,0
Tyler Boyd,38,63,520,8.3,1,0
Billy Foster,20,141,520,3.7,6,0
Jacob Gutierrez,28,107,520,4.9,3,0
Nate Burney,15,122,519,4.3,0,0
Velton Gardner,19,127,519,4.1,4,0
Abdule Levier,27,112,519,4.6,6,0
Keyon Mozee,17,125,519,4.2,4,0
Morgan Newton,26,168,519,3.1,5,0
Lawrance Toafili,15,69,519,7.5,3,0
Jeremy Brown,19,101,518,5.1,4,0
Larry Smith,31,249,518,2.1,8,0
Darrell Bush,11,133,517,3.9,2,0
Warren Long,36,105,517,4.9,5,0
Justin Watts,29,126,517,4.1,4,0
Richard Murphy,38,104,516,5.0,2,0
Curtis Underwood,24,117,516,4.4,2,0
Anthony Jones,11,159,515,3.2,3,0
Andrew Peasley,18,57,515,9.0,3,0
Taylor Cornelius,21,139,514,3.7,12,0
Ralph Abernathy IV,20,133,513,3.9,5,0
Moncell Allen,35,106,513,4.8,4,0
Jafar Armstrong,22,135,513,3.8,9,0
Tyson Browning,38,126,513,4.1,4,0
Matt Christian,17,144,513,3.6,7,0
Pharoh Cooper,34,71,513,7.2,4,0
Zander Diamont,16,112,513,4.6,8,0
Chad President,23,95,513,5.4,9,0
Darren Brister,10,116,512,4.4,1,0
Justice Hayes,30,119,512,4.3,3,0
Mell Holliday,12,105,512,4.9,2,0
Jabari Laws,13,96,512,5.3,4,0
Brad McGuire,30,167,512,3.1,15,0
Bryant Moniz,34,220,512,2.3,13,0
Devondrick Nealy,29,128,512,4.0,3,0
Charles Stackhouse,22,112,512,4.6,5,0
Adonis Ameen-Moore,23,109,511,4.7,6,0
Ikaika Ragsdale,10,89,511,5.7,5,0
Brandon Russell,34,147,511,3.5,3,0
Mikale Wilbon,24,116,510,4.4,6,0
Mikale Wilbon,24,116,510,4.4,6,0
